-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,3462,3463,3463,3463,3463,3463,3463,3539,3539,3463,3463,3463,3463,3463,3463,3463,3463,3463,-1,-1,-1,-1,-1,-1,-1,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295
-1,3538,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,4370,4370,4143,4144,4369,4370,4143,4144,4369,4370,4143,4144,4369,4370,4143,4144,4369,4370,4143,4144
-1,3538,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4370,4219,4220,4369,4370,4219,4220,4369,4370,4219,4220,4369,4370,4219,4220,4369,4370,4219,4220
-1,3538,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295
-1,3538,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4218,4143,4144,4369,4218,4143,4144,4369,4218,4143,4144,4369,4218,4143,4144,4369,4218,4143,4144
-1,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4218,4219,4220,4369,4218,4219,4220,4369,4218,4219,4220,4369,4218,4219,4220,4369,4218,4219,4220
-1,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295
-1,3538,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4218,4143,4144,4369,4218,4143,4144,4369,4218,4143,4144,4369,4218,4143,4144,4369,4218,4143,4144
-1,3538,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4218,4219,4220,4369,4218,4219,4220,4369,4218,4219,4220,4369,4218,4219,4220,4369,4218,4219,4220
-1,3538,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,3539,-1,-1,-1,-1,-1,-1,-1,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295,4293,4294,4295,4295
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1495,1496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1343,1344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1495,1496,-1,-1,-1,-1,-1,-1,-1,-1,1346,1347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,1178,1179,1180,1255,1255,1179,1179,1256,-1,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,-1,-1,-1,-1,-1,-1,4955,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4954,-1
-1,1254,1255,1255,1255,1255,1255,1255,1256,-1,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,-1,-1,-1,-1,-1,-1,4803,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4802,-1
-1,1254,1255,1255,1255,1255,1255,1255,1256,-1,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,-1,-1,-1,-1,-1,-1,4803,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4802,-1
-1,1254,1255,1255,1255,1255,1255,1255,1256,-1,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,-1,-1,-1,-1,-1,-1,4803,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4802,-1
-1,1254,1255,1255,1255,1255,1255,1255,1256,-1,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,-1,-1,-1,-1,-1,-1,4803,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4802,-1
-1,1254,1255,1255,1255,1255,1255,1255,1256,-1,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,-1,-1,-1,-1,-1,-1,4803,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,4802,-1
-1,1254,1255,1255,1255,1255,1255,1255,1256,1255,3436,3436,3436,3436,3436,3436,3436,3436,3436,3436,-1,-1,-1,-1,-1,-1,4879,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,4878,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
